product_type,product_name,sku,video_url,gallary_id,price,discount_price,unit_id,product_weight,brand_id,tax_id,product_categories,products_attributes,combination_sku,product_variation,variation_price,variation_images
variable,"Variable Product 35",sku-v-000-35,,"202109054758category900x900.jpg, 202109054758category900x900.jpg, 202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg",645.00,335.40,pcs,1343,brand1,GST,"Cat1, Sub Cat3","Size|Small-Medium-Large, Color|Red-Black-Blue","sku-v-000-35-1, sku-v-000-35-2, sku-v-000-35-3, sku-v-000-35-4, sku-v-000-35-5, sku-v-000-35-6, sku-v-000-35-7, sku-v-000-35-8, sku-v-000-35-9","Small-Red, Small-Black, Small-Blue, Medium-Red, Medium-Black, Medium-Blue, Large-Red, Large-Black, Large-Blue","646.00, 60.00, 70.00, 98.00, 73.00, 47.00, 84.00, 22.00, 74.00","202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg"
variable,"Variable Product 36",sku-v-000-36,https://www.youtube.com/watch?v=kbxOeOZhmIc,"202109054758category900x900.jpg, 202109054758category900x900.jpg, 202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg",149.00,143.04,pcs,2904,brand1,GST,"Cat3, Sub Cat1, Sub Cat5","Size|Small-Medium-Large, Color|Red-Black-Blue","sku-v-000-36-1, sku-v-000-36-2, sku-v-000-36-3, sku-v-000-36-4, sku-v-000-36-5, sku-v-000-36-6, sku-v-000-36-7, sku-v-000-36-8, sku-v-000-36-9","Small-Red, Small-Black, Small-Blue, Medium-Red, Medium-Black, Medium-Blue, Large-Red, Large-Black, Large-Blue","150.00, 82.00, 29.00, 21.00, 26.00, 45.00, 75.00, 86.00, 93.00","202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg"
variable,"Variable Product 37",sku-v-000-37,,"202109054758category900x900.jpg, 202109054758category900x900.jpg, 202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg",189.00,158.76,pcs,318,brand1,GST,"Cat1, Sub Cat1","Size|Small-Medium-Large, Color|Red-Black-Blue","sku-v-000-37-1, sku-v-000-37-2, sku-v-000-37-3, sku-v-000-37-4, sku-v-000-37-5, sku-v-000-37-6, sku-v-000-37-7, sku-v-000-37-8, sku-v-000-37-9","Small-Red, Small-Black, Small-Blue, Medium-Red, Medium-Black, Medium-Blue, Large-Red, Large-Black, Large-Blue","190.00, 65.00, 68.00, 51.00, 96.00, 13.00, 62.00, 30.00, 25.00","202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg"
variable,"Variable Product 38",sku-v-000-38,https://www.youtube.com/watch?v=kbxOeOZhmIc,"202109054758category900x900.jpg, 202109054758category900x900.jpg, 202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg",913.00,776.05,pcs,645,brand1,GST,"Cat3, Sub Cat4","Size|Small-Medium-Large, Color|Red-Black-Blue","sku-v-000-38-1, sku-v-000-38-2, sku-v-000-38-3, sku-v-000-38-4, sku-v-000-38-5, sku-v-000-38-6, sku-v-000-38-7, sku-v-000-38-8, sku-v-000-38-9","Small-Red, Small-Black, Small-Blue, Medium-Red, Medium-Black, Medium-Blue, Large-Red, Large-Black, Large-Blue","914.00, 74.00, 48.00, 82.00, 18.00, 52.00, 85.00, 47.00, 103.00","202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg"
variable,"Variable Product 39",sku-v-000-39,,"202109054758category900x900.jpg, 202109054758category900x900.jpg, 202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg",735.00,323.40,pcs,2333,brand1,GST,"Cat1, Sub Cat4","Size|Small-Medium-Large, Color|Red-Black-Blue","sku-v-000-39-1, sku-v-000-39-2, sku-v-000-39-3, sku-v-000-39-4, sku-v-000-39-5, sku-v-000-39-6, sku-v-000-39-7, sku-v-000-39-8, sku-v-000-39-9","Small-Red, Small-Black, Small-Blue, Medium-Red, Medium-Black, Medium-Blue, Large-Red, Large-Black, Large-Blue","736.00, 88.00, 97.00, 28.00, 51.00, 65.00, 63.00, 25.00, 88.00","202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg"
variable,"Variable Product 40",sku-v-000-40,https://www.youtube.com/watch?v=kbxOeOZhmIc,"202109054758category900x900.jpg, 202109054758category900x900.jpg, 202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg",759.00,652.74,pcs,4545,brand1,GST,"Cat1, Sub Cat4","Size|Small-Medium-Large, Color|Red-Black-Blue","sku-v-000-40-1, sku-v-000-40-2, sku-v-000-40-3, sku-v-000-40-4, sku-v-000-40-5, sku-v-000-40-6, sku-v-000-40-7, sku-v-000-40-8, sku-v-000-40-9","Small-Red, Small-Black, Small-Blue, Medium-Red, Medium-Black, Medium-Blue, Large-Red, Large-Black, Large-Blue","760.00, 95.00, 30.00, 51.00, 52.00, 9.00, 22.00, 53.00, 21.00","202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg"
variable,"Variable Product 41",sku-v-000-41,,"202109054758category900x900.jpg, 202109054758category900x900.jpg, 202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg",225.00,105.75,pcs,3037,brand1,GST,"Cat1, Sub Cat1","Size|Small-Medium-Large, Color|Red-Black-Blue","sku-v-000-41-1, sku-v-000-41-2, sku-v-000-41-3, sku-v-000-41-4, sku-v-000-41-5, sku-v-000-41-6, sku-v-000-41-7, sku-v-000-41-8, sku-v-000-41-9","Small-Red, Small-Black, Small-Blue, Medium-Red, Medium-Black, Medium-Blue, Large-Red, Large-Black, Large-Blue","226.00, 60.00, 6.00, 59.00, 85.00, 98.00, 46.00, 43.00, 68.00","202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg"
variable,"Variable Product 42",sku-v-000-42,https://www.youtube.com/watch?v=kbxOeOZhmIc,"202109054758category900x900.jpg, 202109054758category900x900.jpg, 202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg",853.00,349.73,pcs,3139,brand1,GST,"Cat1, Sub Cat3","Size|Small-Medium-Large, Color|Red-Black-Blue","sku-v-000-42-1, sku-v-000-42-2, sku-v-000-42-3, sku-v-000-42-4, sku-v-000-42-5, sku-v-000-42-6, sku-v-000-42-7, sku-v-000-42-8, sku-v-000-42-9","Small-Red, Small-Black, Small-Blue, Medium-Red, Medium-Black, Medium-Blue, Large-Red, Large-Black, Large-Blue","854.00, 14.00, 20.00, 95.00, 10.00, 66.00, 77.00, 30.00, 39.00","202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg"
variable,"Variable Product 43",sku-v-000-43,,"202109054758category900x900.jpg, 202109054758category900x900.jpg, 202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg",51.00,46.92,pcs,1290,brand1,GST,"Cat3, Sub Cat2","Size|Small-Medium-Large, Color|Red-Black-Blue","sku-v-000-43-1, sku-v-000-43-2, sku-v-000-43-3, sku-v-000-43-4, sku-v-000-43-5, sku-v-000-43-6, sku-v-000-43-7, sku-v-000-43-8, sku-v-000-43-9","Small-Red, Small-Black, Small-Blue, Medium-Red, Medium-Black, Medium-Blue, Large-Red, Large-Black, Large-Blue","52.00, 65.00, 95.00, 14.00, 28.00, 75.00, 74.00, 68.00, 17.00","202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg"
variable,"Variable Product 44",sku-v-000-44,https://www.youtube.com/watch?v=kbxOeOZhmIc,"202109054758category900x900.jpg, 202109054758category900x900.jpg, 202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg",446.00,236.38,pcs,777,brand1,GST,"Cat3, Sub Cat3","Size|Small-Medium-Large, Color|Red-Black-Blue","sku-v-000-44-1, sku-v-000-44-2, sku-v-000-44-3, sku-v-000-44-4, sku-v-000-44-5, sku-v-000-44-6, sku-v-000-44-7, sku-v-000-44-8, sku-v-000-44-9","Small-Red, Small-Black, Small-Blue, Medium-Red, Medium-Black, Medium-Blue, Large-Red, Large-Black, Large-Blue","447.00, 21.00, 62.00, 25.00, 61.00, 34.00, 92.00, 51.00, 105.00","202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg"
variable,"Variable Product 45",sku-v-000-45,,"202109054758category900x900.jpg, 202109054758category900x900.jpg, 202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg",997.00,977.06,pcs,4794,brand1,GST,"Cat2, Sub Cat1, Sub Cat5","Size|Small-Medium-Large, Color|Red-Black-Blue","sku-v-000-45-1, sku-v-000-45-2, sku-v-000-45-3, sku-v-000-45-4, sku-v-000-45-5, sku-v-000-45-6, sku-v-000-45-7, sku-v-000-45-8, sku-v-000-45-9","Small-Red, Small-Black, Small-Blue, Medium-Red, Medium-Black, Medium-Blue, Large-Red, Large-Black, Large-Blue","998.00, 44.00, 30.00, 88.00, 31.00, 78.00, 93.00, 13.00, 94.00","202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg"
variable,"Variable Product 46",sku-v-000-46,https://www.youtube.com/watch?v=kbxOeOZhmIc,"202109054758category900x900.jpg, 202109054758category900x900.jpg, 202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg",915.00,686.25,pcs,559,brand1,GST,"Cat1, Sub Cat2","Size|Small-Medium-Large, Color|Red-Black-Blue","sku-v-000-46-1, sku-v-000-46-2, sku-v-000-46-3, sku-v-000-46-4, sku-v-000-46-5, sku-v-000-46-6, sku-v-000-46-7, sku-v-000-46-8, sku-v-000-46-9","Small-Red, Small-Black, Small-Blue, Medium-Red, Medium-Black, Medium-Blue, Large-Red, Large-Black, Large-Blue","916.00, 15.00, 26.00, 20.00, 64.00, 35.00, 87.00, 96.00, 101.00","202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg"
variable,"Variable Product 47",sku-v-000-47,,"202109054758category900x900.jpg, 202109054758category900x900.jpg, 202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg",254.00,182.88,pcs,1088,brand1,GST,"Cat2, Sub Cat4","Size|Small-Medium-Large, Color|Red-Black-Blue","sku-v-000-47-1, sku-v-000-47-2, sku-v-000-47-3, sku-v-000-47-4, sku-v-000-47-5, sku-v-000-47-6, sku-v-000-47-7, sku-v-000-47-8, sku-v-000-47-9","Small-Red, Small-Black, Small-Blue, Medium-Red, Medium-Black, Medium-Blue, Large-Red, Large-Black, Large-Blue","255.00, 39.00, 47.00, 85.00, 42.00, 17.00, 19.00, 16.00, 48.00","202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg"
variable,"Variable Product 48",sku-v-000-48,https://www.youtube.com/watch?v=kbxOeOZhmIc,"202109054758category900x900.jpg, 202109054758category900x900.jpg, 202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg",402.00,345.72,pcs,4172,brand1,GST,"Cat3, Sub Cat4","Size|Small-Medium-Large, Color|Red-Black-Blue","sku-v-000-48-1, sku-v-000-48-2, sku-v-000-48-3, sku-v-000-48-4, sku-v-000-48-5, sku-v-000-48-6, sku-v-000-48-7, sku-v-000-48-8, sku-v-000-48-9","Small-Red, Small-Black, Small-Blue, Medium-Red, Medium-Black, Medium-Blue, Large-Red, Large-Black, Large-Blue","403.00, 78.00, 82.00, 75.00, 36.00, 102.00, 45.00, 25.00, 86.00","202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg"
variable,"Variable Product 49",sku-v-000-49,,"202109054758category900x900.jpg, 202109054758category900x900.jpg, 202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg",433.00,311.76,pcs,1467,brand1,GST,"Cat1, Sub Cat2","Size|Small-Medium-Large, Color|Red-Black-Blue","sku-v-000-49-1, sku-v-000-49-2, sku-v-000-49-3, sku-v-000-49-4, sku-v-000-49-5, sku-v-000-49-6, sku-v-000-49-7, sku-v-000-49-8, sku-v-000-49-9","Small-Red, Small-Black, Small-Blue, Medium-Red, Medium-Black, Medium-Blue, Large-Red, Large-Black, Large-Blue","434.00, 87.00, 33.00, 47.00, 42.00, 56.00, 105.00, 13.00, 22.00","202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg"
variable,"Variable Product 50",sku-v-000-50,https://www.youtube.com/watch?v=kbxOeOZhmIc,"202109054758category900x900.jpg, 202109054758category900x900.jpg, 202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg",879.00,474.66,pcs,3683,brand1,GST,"Cat1, Sub Cat4","Size|Small-Medium-Large, Color|Red-Black-Blue","sku-v-000-50-1, sku-v-000-50-2, sku-v-000-50-3, sku-v-000-50-4, sku-v-000-50-5, sku-v-000-50-6, sku-v-000-50-7, sku-v-000-50-8, sku-v-000-50-9","Small-Red, Small-Black, Small-Blue, Medium-Red, Medium-Black, Medium-Blue, Large-Red, Large-Black, Large-Blue","880.00, 40.00, 34.00, 84.00, 75.00, 84.00, 36.00, 73.00, 66.00","202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg"
variable,"Variable Product 51",sku-v-000-51,,"202109054758category900x900.jpg, 202109054758category900x900.jpg, 202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg",900.00,765.00,pcs,4180,brand1,GST,"Cat1, Sub Cat3","Size|Small-Medium-Large, Color|Red-Black-Blue","sku-v-000-51-1, sku-v-000-51-2, sku-v-000-51-3, sku-v-000-51-4, sku-v-000-51-5, sku-v-000-51-6, sku-v-000-51-7, sku-v-000-51-8, sku-v-000-51-9","Small-Red, Small-Black, Small-Blue, Medium-Red, Medium-Black, Medium-Blue, Large-Red, Large-Black, Large-Blue","901.00, 15.00, 11.00, 76.00, 43.00, 29.00, 78.00, 62.00, 89.00","202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg"
variable,"Variable Product 52",sku-v-000-52,https://www.youtube.com/watch?v=kbxOeOZhmIc,"202109054758category900x900.jpg, 202109054758category900x900.jpg, 202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg",297.00,196.02,pcs,3992,brand1,GST,"Cat1, Sub Cat2","Size|Small-Medium-Large, Color|Red-Black-Blue","sku-v-000-52-1, sku-v-000-52-2, sku-v-000-52-3, sku-v-000-52-4, sku-v-000-52-5, sku-v-000-52-6, sku-v-000-52-7, sku-v-000-52-8, sku-v-000-52-9","Small-Red, Small-Black, Small-Blue, Medium-Red, Medium-Black, Medium-Blue, Large-Red, Large-Black, Large-Blue","298.00, 31.00, 25.00, 60.00, 85.00, 60.00, 50.00, 64.00, 106.00","202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg"
variable,"Variable Product 53",sku-v-000-53,,"202109054758category900x900.jpg, 202109054758category900x900.jpg, 202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg",819.00,294.84,pcs,2772,brand1,GST,"Cat3, Sub Cat1","Size|Small-Medium-Large, Color|Red-Black-Blue","sku-v-000-53-1, sku-v-000-53-2, sku-v-000-53-3, sku-v-000-53-4, sku-v-000-53-5, sku-v-000-53-6, sku-v-000-53-7, sku-v-000-53-8, sku-v-000-53-9","Small-Red, Small-Black, Small-Blue, Medium-Red, Medium-Black, Medium-Blue, Large-Red, Large-Black, Large-Blue","820.00, 17.00, 9.00, 45.00, 54.00, 33.00, 98.00, 105.00, 39.00","202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg"
variable,"Variable Product 54",sku-v-000-54,https://www.youtube.com/watch?v=kbxOeOZhmIc,"202109054758category900x900.jpg, 202109054758category900x900.jpg, 202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg",859.00,609.89,pcs,2788,brand1,GST,"Cat2, Sub Cat4, Sub Cat5","Size|Small-Medium-Large, Color|Red-Black-Blue","sku-v-000-54-1, sku-v-000-54-2, sku-v-000-54-3, sku-v-000-54-4, sku-v-000-54-5, sku-v-000-54-6, sku-v-000-54-7, sku-v-000-54-8, sku-v-000-54-9","Small-Red, Small-Black, Small-Blue, Medium-Red, Medium-Black, Medium-Blue, Large-Red, Large-Black, Large-Blue","860.00, 20.00, 12.00, 16.00, 18.00, 25.00, 106.00, 44.00, 59.00","202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg"
variable,"Variable Product 55",sku-v-000-55,,"202109054758category900x900.jpg, 202109054758category900x900.jpg, 202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg",471.00,268.47,pcs,603,brand1,GST,"Cat3, Sub Cat1","Size|Small-Medium-Large, Color|Red-Black-Blue","sku-v-000-55-1, sku-v-000-55-2, sku-v-000-55-3, sku-v-000-55-4, sku-v-000-55-5, sku-v-000-55-6, sku-v-000-55-7, sku-v-000-55-8, sku-v-000-55-9","Small-Red, Small-Black, Small-Blue, Medium-Red, Medium-Black, Medium-Blue, Large-Red, Large-Black, Large-Blue","472.00, 35.00, 46.00, 92.00, 58.00, 60.00, 21.00, 86.00, 84.00","202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg"
